customer_id,city,state,signup_date,acquisition_channel
596,Hyderabad,KA,2023-02-07,Google Ads
597,Chennai,KA,2023-08-22,Referral
598,Pune,MH,2023-08-01,Referral
599,Hyderabad,TS,2023-11-19,Instagram
600,Kolkata,TN,2023-10-22,Organic
601,Chennai,MH,2023-04-10,Instagram
602,Ahmedabad,MH,2023-12-23,Google Ads
603,Hyderabad,GJ,2023-07-16,Facebook Ads
604,Kolkata,WB,2023-09-11,Google Ads
605,Pune,DL,2023-07-24,Instagram
606,Bangalore,GJ,2023-05-05,Instagram
607,Pune,MH,2023-03-17,Instagram
608,Ahmedabad,MH,2023-12-02,Instagram
609,Hyderabad,TS,2023-12-19,Referral
610,Ahmedabad,WB,2023-01-03,Facebook Ads
611,Chennai,WB,2023-02-24,Referral
612,Delhi,WB,2023-08-06,Instagram
613,Hyderabad,KA,2023-04-23,Organic
614,Delhi,DL,2023-04-01,Referral
615,Kolkata,TS,2023-12-23,Instagram
616,Bangalore,TS,2023-09-23,Instagram
617,Mumbai,WB,2023-08-26,Facebook Ads
618,Ahmedabad,TS,2023-01-26,Google Ads
619,Pune,DL,2023-10-13,Referral
620,Bangalore,DL,2023-05-08,Referral
621,Hyderabad,TN,2023-03-04,Referral
622,Delhi,MH,2023-08-22,Instagram
623,Pune,MH,2023-03-10,Facebook Ads
624,Delhi,TN,2023-08-26,Instagram
625,Chennai,MH,2023-12-08,Instagram
626,Delhi,MH,2023-09-29,Organic
627,Chennai,DL,2023-10-14,Facebook Ads
628,Kolkata,DL,2023-11-01,Referral
629,Pune,MH,2023-06-12,Google Ads
630,Pune,DL,2023-08-15,Referral
631,Mumbai,TN,2023-11-10,Instagram
632,Hyderabad,WB,2023-09-16,Facebook Ads
633,Chennai,WB,2023-08-07,Facebook Ads
634,Mumbai,TS,2023-10-08,Facebook Ads
635,Delhi,GJ,2023-08-17,Organic
636,Delhi,GJ,2023-03-23,Referral
637,Mumbai,WB,2023-09-01,Organic
638,Pune,KA,2023-08-19,Google Ads
639,Delhi,TN,2023-05-13,Instagram
640,Ahmedabad,DL,2023-05-07,Organic
641,Kolkata,MH,2023-11-23,Organic
642,Kolkata,WB,2023-05-22,Instagram
643,Ahmedabad,TN,2023-09-24,Facebook Ads
644,Mumbai,WB,2023-09-06,Instagram
645,Ahmedabad,MH,2023-11-17,Referral
646,Chennai,DL,2023-05-03,Instagram
647,Chennai,MH,2023-05-21,Facebook Ads
648,Mumbai,DL,2023-08-14,Instagram
649,Ahmedabad,TN,2023-02-09,Organic
650,Chennai,TS,2024-01-01,Google Ads
651,Pune,WB,2023-05-27,Organic
652,Ahmedabad,WB,2023-05-01,Google Ads
653,Pune,KA,2023-05-20,Instagram
654,Chennai,MH,2023-06-21,Referral
655,Kolkata,MH,2023-06-13,Instagram
656,Chennai,WB,2023-10-04,Facebook Ads
657,Pune,TN,2023-02-11,Instagram
658,Bangalore,TS,2023-03-12,Google Ads
659,Hyderabad,MH,2023-03-19,Organic
660,Delhi,TN,2023-04-29,Referral
661,Ahmedabad,MH,2023-07-16,Instagram
662,Bangalore,KA,2023-12-22,Instagram
663,Chennai,WB,2023-03-20,Organic
664,Kolkata,TN,2023-12-28,Referral
665,Mumbai,MH,2023-04-20,Instagram
666,Chennai,DL,2023-02-02,Instagram
667,Kolkata,TS,2023-08-01,Google Ads
668,Hyderabad,MH,2023-07-28,Google Ads
669,Chennai,TN,2023-06-19,Facebook Ads
670,Pune,TS,2023-10-05,Organic
671,Mumbai,WB,2023-08-27,Referral
672,Kolkata,DL,2023-08-01,Instagram
673,Kolkata,KA,2023-02-01,Instagram
674,Kolkata,MH,2023-04-16,Facebook Ads
675,Hyderabad,KA,2023-08-04,Instagram
676,Chennai,DL,2023-07-19,Organic
677,Hyderabad,TS,2023-10-27,Facebook Ads
678,Ahmedabad,WB,2023-12-23,Organic
679,Delhi,TN,2023-01-11,Facebook Ads
680,Delhi,DL,2023-10-22,Instagram
681,Ahmedabad,MH,2023-07-14,Facebook Ads
682,Chennai,TS,2023-09-02,Google Ads
683,Pune,KA,2023-01-04,Referral
684,Hyderabad,MH,2023-06-30,Instagram
685,Mumbai,DL,2023-06-02,Referral
686,Kolkata,KA,2023-07-19,Instagram
687,Kolkata,TS,2023-08-03,Referral
688,Chennai,KA,2023-10-03,Google Ads
689,Pune,DL,2023-10-07,Referral
690,Delhi,TS,2023-11-05,Facebook Ads
691,Delhi,MH,2023-04-23,Referral
692,Kolkata,DL,2023-09-07,Instagram
693,Chennai,TN,2023-04-23,Organic
694,Hyderabad,GJ,2023-05-20,Referral
695,Delhi,WB,2023-08-12,Referral
696,Hyderabad,DL,2023-09-06,Referral
697,Pune,TS,2023-01-15,Instagram
698,Delhi,MH,2023-07-19,Referral
699,Delhi,WB,2023-06-22,Instagram
700,Bangalore,DL,2023-12-09,Instagram
701,Delhi,MH,2023-12-14,Organic
702,Ahmedabad,MH,2023-07-27,Facebook Ads
703,Mumbai,MH,2023-03-26,Instagram
704,Ahmedabad,TN,2023-08-28,Google Ads
705,Chennai,MH,2023-03-07,Referral
706,Chennai,KA,2023-11-15,Google Ads
707,Hyderabad,GJ,2023-10-01,Referral
708,Ahmedabad,MH,2023-01-14,Organic
709,Ahmedabad,WB,2023-07-21,Instagram
710,Ahmedabad,MH,2023-10-31,Facebook Ads
711,Pune,TS,2023-10-16,Instagram
712,Delhi,GJ,2023-12-06,Referral
713,Mumbai,TS,2023-01-14,Facebook Ads
714,Hyderabad,KA,2023-02-12,Instagram
715,Ahmedabad,MH,2023-11-26,Facebook Ads
716,Ahmedabad,MH,2023-08-08,Referral
717,Bangalore,MH,2023-03-11,Organic
718,Hyderabad,DL,2023-08-25,Organic
719,Ahmedabad,TN,2023-04-04,Instagram
720,Hyderabad,WB,2023-01-26,Google Ads
721,Delhi,GJ,2023-05-14,Referral
722,Bangalore,TN,2023-07-14,Instagram
723,Hyderabad,MH,2023-06-17,Instagram
724,Mumbai,TN,2023-04-19,Organic
725,Mumbai,DL,2023-08-21,Facebook Ads
726,Chennai,TN,2023-06-17,Referral
727,Bangalore,GJ,2023-06-22,Facebook Ads
728,Bangalore,KA,2023-07-14,Referral
729,Chennai,DL,2023-05-23,Google Ads
730,Hyderabad,KA,2023-08-04,Organic
731,Bangalore,MH,2023-05-10,Google Ads
732,Mumbai,DL,2023-02-11,Instagram
733,Mumbai,MH,2023-08-29,Organic
734,Ahmedabad,MH,2023-01-10,Instagram
735,Delhi,TN,2023-10-04,Google Ads
736,Bangalore,KA,2023-01-27,Referral
737,Hyderabad,MH,2023-06-29,Instagram
738,Chennai,KA,2023-04-25,Facebook Ads
739,Chennai,KA,2023-11-29,Referral
740,Hyderabad,DL,2023-02-05,Referral
741,Pune,TS,2023-11-30,Google Ads
742,Kolkata,TN,2023-01-21,Google Ads
743,Delhi,MH,2023-01-16,Organic
744,Chennai,KA,2023-05-07,Organic
745,Bangalore,WB,2023-04-13,Facebook Ads
746,Delhi,TS,2023-01-11,Referral
747,Bangalore,MH,2023-11-15,Facebook Ads
748,Pune,WB,2023-03-20,Facebook Ads
749,Mumbai,TN,2023-05-03,Google Ads
750,Delhi,TN,2023-03-06,Facebook Ads
751,Ahmedabad,KA,2023-08-31,Facebook Ads
752,Chennai,KA,2023-12-09,Instagram
753,Delhi,GJ,2023-02-28,Organic
754,Delhi,GJ,2023-10-16,Organic
755,Delhi,MH,2023-04-22,Referral
756,Kolkata,DL,2023-08-27,Organic
757,Delhi,TS,2023-12-25,Referral
758,Bangalore,MH,2023-05-12,Instagram
759,Mumbai,TS,2023-07-08,Organic
760,Pune,KA,2023-03-27,Instagram
761,Hyderabad,TN,2023-11-07,Organic
762,Delhi,KA,2023-11-07,Organic
763,Chennai,TN,2023-02-28,Instagram
764,Delhi,GJ,2023-03-25,Facebook Ads
765,Chennai,MH,2023-06-09,Facebook Ads
766,Bangalore,GJ,2023-02-25,Facebook Ads
767,Chennai,TN,2023-10-24,Facebook Ads
768,Ahmedabad,KA,2023-01-14,Organic
769,Hyderabad,GJ,2023-06-09,Google Ads
770,Mumbai,MH,2023-10-22,Instagram
771,Chennai,TS,2023-12-13,Google Ads
772,Chennai,WB,2023-07-12,Google Ads
773,Mumbai,TN,2023-07-23,Referral
774,Hyderabad,TN,2023-04-12,Facebook Ads
775,Delhi,MH,2023-02-08,Organic
776,Chennai,MH,2023-10-31,Facebook Ads
777,Mumbai,MH,2023-12-20,Facebook Ads
778,Ahmedabad,MH,2023-11-18,Google Ads
779,Ahmedabad,WB,2023-05-05,Referral
780,Bangalore,DL,2023-02-22,Facebook Ads
781,Mumbai,MH,2023-12-23,Instagram
782,Bangalore,WB,2023-06-04,Instagram
783,Ahmedabad,GJ,2023-12-17,Facebook Ads
784,Hyderabad,MH,2023-11-04,Google Ads
785,Delhi,TN,2023-03-03,Google Ads
786,Mumbai,TS,2023-10-17,Organic
787,Pune,MH,2023-01-22,Referral
788,Ahmedabad,DL,2023-06-27,Google Ads
789,Ahmedabad,KA,2023-09-30,Organic
790,Pune,GJ,2023-08-08,Instagram
791,Kolkata,WB,2023-12-05,Instagram
792,Ahmedabad,GJ,2023-07-09,Instagram
793,Chennai,GJ,2023-02-05,Facebook Ads
794,Hyderabad,MH,2023-09-17,Referral
795,Mumbai,MH,2023-11-28,Organic
796,Pune,DL,2023-06-24,Referral
797,Chennai,TS,2023-01-07,Facebook Ads
798,Pune,MH,2023-08-04,Organic
799,Mumbai,MH,2023-09-08,Organic
800,Bangalore,TS,2023-02-24,Google Ads
801,Mumbai,DL,2023-08-10,Referral
802,Kolkata,WB,2023-07-05,Referral
803,Mumbai,GJ,2023-11-22,Google Ads
804,Mumbai,WB,2023-08-24,Instagram
805,Kolkata,MH,2023-12-29,Facebook Ads
806,Hyderabad,TS,2023-03-20,Referral
807,Ahmedabad,MH,2023-08-11,Google Ads
808,Mumbai,MH,2023-04-01,Organic
809,Kolkata,KA,2023-09-25,Google Ads
810,Chennai,WB,2023-11-30,Instagram
811,Bangalore,MH,2023-05-19,Facebook Ads
812,Bangalore,TN,2023-11-12,Instagram
813,Mumbai,KA,2023-10-03,Organic
814,Hyderabad,MH,2023-09-05,Organic
815,Hyderabad,DL,2023-08-27,Organic
816,Chennai,WB,2023-08-12,Organic
817,Mumbai,TN,2023-10-31,Google Ads
818,Bangalore,KA,2023-05-18,Organic
819,Hyderabad,WB,2023-06-15,Organic
820,Mumbai,TS,2023-05-06,Google Ads
821,Pune,DL,2023-02-14,Organic
822,Hyderabad,KA,2023-05-23,Instagram
823,Kolkata,TS,2023-08-19,Instagram
824,Pune,MH,2023-05-05,Referral
825,Ahmedabad,MH,2023-08-26,Instagram
826,Hyderabad,TS,2023-10-19,Facebook Ads
827,Bangalore,KA,2023-11-09,Facebook Ads
828,Delhi,GJ,2023-12-09,Facebook Ads
829,Pune,KA,2023-07-14,Google Ads
830,Ahmedabad,GJ,2023-06-22,Instagram
831,Chennai,MH,2023-01-15,Facebook Ads
832,Chennai,MH,2023-09-11,Referral
833,Bangalore,GJ,2023-06-16,Google Ads
834,Hyderabad,GJ,2023-04-04,Referral
835,Mumbai,TS,2023-09-07,Instagram
836,Hyderabad,TS,2023-04-19,Organic
837,Bangalore,MH,2023-07-01,Referral
838,Chennai,TS,2023-05-13,Organic
839,Hyderabad,WB,2023-06-24,Google Ads
840,Chennai,MH,2023-05-24,Referral
841,Pune,DL,2023-11-02,Referral
842,Ahmedabad,GJ,2023-12-26,Google Ads
843,Mumbai,KA,2023-05-22,Google Ads
844,Pune,DL,2023-10-12,Facebook Ads
845,Chennai,GJ,2023-01-06,Instagram
846,Chennai,WB,2023-09-22,Referral
847,Delhi,GJ,2023-04-08,Referral
848,Delhi,GJ,2023-02-13,Google Ads
849,Pune,GJ,2023-05-04,Google Ads
850,Kolkata,MH,2023-07-28,Instagram
851,Pune,WB,2023-09-08,Google Ads
852,Delhi,TN,2023-10-12,Organic
853,Chennai,TN,2023-05-04,Organic
854,Bangalore,TN,2023-12-20,Organic
855,Pune,MH,2023-09-01,Organic
856,Chennai,TS,2023-11-27,Instagram
857,Bangalore,WB,2023-12-31,Referral
858,Bangalore,DL,2023-09-09,Organic
859,Delhi,MH,2023-08-18,Google Ads
860,Pune,DL,2023-01-09,Organic
861,Hyderabad,DL,2023-02-17,Instagram
862,Mumbai,DL,2023-05-31,Google Ads
863,Delhi,MH,2023-04-24,Organic
864,Delhi,TN,2023-07-27,Referral
865,Hyderabad,DL,2023-12-21,Google Ads
866,Mumbai,MH,2023-05-05,Google Ads
867,Chennai,MH,2023-06-06,Referral
868,Kolkata,TS,2023-12-06,Google Ads
869,Pune,MH,2023-10-25,Organic
870,Kolkata,TN,2023-07-08,Google Ads
871,Chennai,DL,2023-08-31,Organic
872,Ahmedabad,MH,2023-10-11,Referral
873,Delhi,MH,2023-09-29,Facebook Ads
874,Mumbai,MH,2023-06-26,Referral
875,Delhi,KA,2023-08-06,Organic
876,Bangalore,KA,2023-10-09,Instagram
877,Delhi,KA,2023-06-19,Referral
878,Delhi,MH,2023-06-30,Instagram
879,Chennai,TN,2023-12-26,Instagram
880,Chennai,DL,2023-08-21,Organic
881,Chennai,WB,2023-05-19,Organic
882,Kolkata,WB,2023-06-06,Facebook Ads
883,Bangalore,WB,2023-05-09,Google Ads
884,Ahmedabad,TN,2023-04-29,Referral
885,Ahmedabad,TS,2023-03-03,Organic
886,Chennai,GJ,2023-04-09,Referral
887,Mumbai,MH,2023-06-11,Instagram
888,Kolkata,MH,2023-03-03,Google Ads
889,Hyderabad,KA,2023-10-02,Facebook Ads
890,Mumbai,KA,2023-12-20,Referral
891,Pune,MH,2023-04-05,Google Ads
892,Pune,WB,2023-04-09,Facebook Ads
893,Mumbai,MH,2023-04-21,Referral
894,Chennai,GJ,2023-09-05,Google Ads
895,Hyderabad,WB,2023-05-22,Organic
896,Hyderabad,KA,2023-10-29,Referral
897,Kolkata,DL,2023-09-26,Google Ads
898,Hyderabad,TS,2023-11-02,Facebook Ads
899,Pune,MH,2023-05-25,Google Ads
900,Bangalore,TS,2023-02-21,Organic
901,Chennai,TS,2023-04-10,Referral
902,Hyderabad,TS,2023-06-01,Referral
903,Kolkata,KA,2023-04-27,Referral
904,Pune,MH,2023-07-04,Organic
905,Bangalore,KA,2023-04-02,Facebook Ads
906,Delhi,TS,2023-06-04,Referral
907,Delhi,KA,2023-01-08,Facebook Ads
908,Bangalore,TS,2023-12-29,Google Ads
909,Pune,TN,2023-10-01,Facebook Ads
910,Kolkata,WB,2023-03-06,Facebook Ads
911,Bangalore,MH,2023-05-21,Referral
912,Chennai,TN,2023-01-24,Instagram
913,Chennai,DL,2023-01-28,Instagram
914,Delhi,KA,2023-10-11,Organic
915,Hyderabad,DL,2023-05-30,Organic
916,Kolkata,MH,2023-12-24,Instagram
917,Delhi,KA,2023-03-06,Google Ads
918,Hyderabad,GJ,2023-11-23,Referral
919,Hyderabad,GJ,2023-09-09,Referral
920,Ahmedabad,WB,2023-02-22,Google Ads
921,Chennai,TN,2023-01-07,Google Ads
922,Pune,WB,2023-10-21,Instagram
923,Mumbai,MH,2023-05-26,Organic
924,Pune,TS,2023-08-29,Google Ads
925,Mumbai,WB,2023-09-03,Organic
926,Bangalore,WB,2023-08-14,Facebook Ads
927,Chennai,GJ,2023-06-24,Referral
928,Hyderabad,TS,2023-04-05,Instagram
929,Kolkata,GJ,2023-01-27,Referral
930,Mumbai,KA,2023-05-10,Instagram
931,Pune,TS,2023-09-02,Facebook Ads
932,Hyderabad,TN,2023-02-28,Referral
933,Mumbai,WB,2023-02-03,Facebook Ads
934,Mumbai,GJ,2023-07-25,Instagram
935,Ahmedabad,TS,2023-09-09,Google Ads
936,Mumbai,MH,2023-02-07,Referral
937,Kolkata,MH,2023-10-23,Facebook Ads
938,Chennai,WB,2023-11-19,Referral
939,Kolkata,TN,2023-12-18,Referral
940,Delhi,DL,2023-01-28,Referral
941,Hyderabad,GJ,2023-03-19,Organic
942,Chennai,TN,2023-03-18,Facebook Ads
943,Ahmedabad,MH,2023-10-16,Facebook Ads
944,Chennai,MH,2023-06-05,Referral
945,Chennai,MH,2023-02-13,Google Ads
946,Pune,WB,2023-05-08,Referral
947,Chennai,MH,2023-03-02,Organic
948,Ahmedabad,KA,2023-10-13,Instagram
949,Kolkata,GJ,2023-08-02,Organic
950,Chennai,MH,2023-11-07,Google Ads
951,Bangalore,KA,2023-11-02,Referral
952,Hyderabad,KA,2023-11-13,Facebook Ads
953,Chennai,MH,2023-04-26,Referral
954,Hyderabad,GJ,2023-09-25,Google Ads
955,Bangalore,WB,2023-07-14,Facebook Ads
956,Bangalore,TN,2023-08-19,Organic
957,Hyderabad,KA,2023-08-15,Instagram
958,Mumbai,DL,2023-06-02,Instagram
959,Delhi,MH,2023-10-29,Referral
960,Pune,MH,2023-08-08,Organic
961,Mumbai,MH,2023-06-06,Google Ads
962,Mumbai,TN,2023-10-19,Instagram
963,Kolkata,MH,2023-11-14,Organic
964,Pune,MH,2023-01-31,Referral
965,Pune,MH,2023-11-09,Facebook Ads
966,Mumbai,KA,2023-02-20,Referral
967,Chennai,TN,2023-04-17,Referral
968,Kolkata,TS,2023-11-17,Organic
969,Kolkata,DL,2023-04-19,Instagram
970,Bangalore,GJ,2023-05-16,Organic
971,Ahmedabad,KA,2023-12-05,Facebook Ads
972,Pune,MH,2023-02-11,Organic
973,Mumbai,GJ,2023-03-22,Google Ads
974,Bangalore,KA,2023-05-03,Referral
975,Hyderabad,DL,2023-03-30,Instagram
976,Delhi,MH,2023-10-10,Facebook Ads
977,Ahmedabad,DL,2023-02-08,Referral
978,Ahmedabad,GJ,2023-03-22,Organic
979,Ahmedabad,TS,2023-01-02,Google Ads
980,Kolkata,KA,2023-07-29,Organic
981,Hyderabad,WB,2023-08-19,Referral
982,Ahmedabad,KA,2023-12-19,Facebook Ads
983,Hyderabad,MH,2023-11-01,Instagram
984,Chennai,TN,2023-08-29,Referral
985,Ahmedabad,TN,2023-05-30,Facebook Ads
986,Delhi,MH,2023-01-17,Referral
987,Hyderabad,MH,2023-04-29,Google Ads
988,Hyderabad,TN,2023-05-28,Organic
989,Delhi,DL,2023-12-28,Instagram
990,Ahmedabad,GJ,2023-05-25,Facebook Ads
991,Delhi,GJ,2023-12-26,Instagram
992,Hyderabad,TN,2023-08-21,Instagram
993,Delhi,TN,2023-02-06,Instagram
994,Hyderabad,MH,2023-12-18,Facebook Ads
995,Hyderabad,MH,2023-04-30,Facebook Ads
996,Chennai,TS,2023-05-16,Instagram
997,Mumbai,TN,2023-11-17,Organic
998,Hyderabad,WB,2023-10-29,Referral
999,Ahmedabad,TN,2023-12-05,Instagram
1000,Bangalore,TS,2023-04-12,Google Ads
1001,Kolkata,MH,2023-08-06,Instagram
1002,Pune,TS,2023-02-28,Facebook Ads
1003,Mumbai,MH,2023-10-06,Referral
1004,Mumbai,DL,2023-04-26,Google Ads
1005,Mumbai,MH,2023-11-28,Referral
1006,Chennai,DL,2023-03-18,Referral
1007,Hyderabad,DL,2023-05-17,Google Ads
1008,Chennai,MH,2023-03-14,Instagram
1009,Hyderabad,WB,2023-02-06,Instagram
1010,Ahmedabad,KA,2023-01-31,Instagram
1011,Chennai,MH,2023-03-26,Organic
1012,Chennai,TN,2023-06-07,Instagram
1013,Kolkata,WB,2023-11-01,Google Ads
1014,Bangalore,WB,2023-10-19,Organic
1015,Chennai,TN,2023-05-28,Instagram
1016,Kolkata,KA,2023-08-13,Organic
1017,Delhi,WB,2023-03-05,Google Ads
1018,Bangalore,DL,2023-08-28,Instagram
1019,Ahmedabad,GJ,2023-12-19,Facebook Ads
1020,Chennai,KA,2023-06-05,Google Ads
1021,Pune,MH,2023-12-25,Referral
1022,Mumbai,TN,2023-07-26,Referral
1023,Delhi,KA,2023-05-20,Google Ads
1024,Delhi,MH,2023-09-14,Referral
1025,Ahmedabad,GJ,2023-10-04,Google Ads
1026,Kolkata,KA,2023-09-10,Facebook Ads
1027,Delhi,DL,2023-08-13,Google Ads
1028,Bangalore,GJ,2023-02-11,Instagram
1029,Chennai,MH,2023-11-03,Instagram
1030,Chennai,TS,2023-01-21,Organic
1031,Pune,TN,2023-08-10,Referral
1032,Ahmedabad,GJ,2023-06-15,Referral
1033,Mumbai,TN,2023-11-06,Google Ads
1034,Kolkata,KA,2023-05-09,Referral
1035,Mumbai,WB,2023-01-14,Instagram
1036,Delhi,MH,2023-02-16,Facebook Ads
1037,Ahmedabad,TS,2023-04-28,Google Ads
1038,Pune,MH,2023-12-12,Referral
1039,Mumbai,TN,2023-10-22,Instagram
1040,Bangalore,MH,2023-10-28,Organic
1041,Chennai,TS,2023-01-11,Referral
1042,Delhi,WB,2023-12-11,Facebook Ads
1043,Pune,KA,2023-05-18,Facebook Ads
1044,Mumbai,DL,2023-10-23,Referral
1045,Kolkata,MH,2023-01-21,Referral
1046,Bangalore,GJ,2023-03-31,Instagram
1047,Bangalore,DL,2023-08-29,Referral
1048,Mumbai,TN,2023-09-23,Organic
1049,Chennai,KA,2023-11-30,Instagram
1050,Mumbai,MH,2023-08-15,Google Ads
1051,Delhi,KA,2023-05-23,Organic
1052,Mumbai,MH,2023-04-03,Instagram
1053,Bangalore,GJ,2023-10-27,Instagram
1054,Pune,WB,2023-08-12,Facebook Ads
1055,Mumbai,KA,2023-11-22,Instagram
1056,Chennai,MH,2023-09-09,Organic
1057,Ahmedabad,MH,2023-02-16,Referral
1058,Pune,DL,2023-08-29,Organic
1059,Kolkata,KA,2023-06-28,Google Ads
1060,Hyderabad,MH,2023-07-29,Instagram
1061,Mumbai,DL,2023-06-20,Instagram
1062,Chennai,GJ,2023-06-14,Instagram
1063,Pune,TS,2023-12-10,Instagram
1064,Chennai,GJ,2023-02-23,Facebook Ads
1065,Kolkata,MH,2023-03-24,Facebook Ads
1066,Bangalore,DL,2023-06-18,Referral
1067,Chennai,DL,2023-07-30,Instagram
1068,Pune,MH,2023-12-22,Google Ads
1069,Chennai,TN,2023-09-11,Referral
1070,Chennai,TN,2023-05-28,Instagram
1071,Chennai,WB,2023-12-06,Facebook Ads
1072,Delhi,TN,2023-07-25,Google Ads
1073,Delhi,DL,2023-10-09,Referral
1074,Bangalore,WB,2023-01-19,Google Ads
1075,Mumbai,GJ,2023-08-21,Instagram
1076,Chennai,MH,2023-02-15,Organic
1077,Kolkata,GJ,2023-06-11,Google Ads
1078,Mumbai,KA,2023-05-10,Google Ads
1079,Kolkata,MH,2023-06-15,Facebook Ads
1080,Mumbai,MH,2023-03-01,Instagram
1081,Bangalore,DL,2023-07-26,Google Ads
1082,Chennai,DL,2023-09-21,Instagram
1083,Chennai,WB,2023-01-01,Facebook Ads
1084,Hyderabad,MH,2023-12-03,Instagram
1085,Kolkata,TS,2023-10-05,Facebook Ads
1086,Mumbai,DL,2023-08-25,Facebook Ads
1087,Mumbai,TS,2023-07-31,Referral
1088,Ahmedabad,GJ,2023-01-28,Instagram
1089,Ahmedabad,TS,2023-04-07,Organic
1090,Delhi,TN,2023-09-23,Referral
1091,Hyderabad,MH,2023-07-05,Facebook Ads
1092,Pune,MH,2023-11-15,Organic
1093,Ahmedabad,MH,2023-09-13,Google Ads
1094,Pune,TS,2023-11-17,Google Ads
1095,Delhi,MH,2023-08-15,Referral
1096,Delhi,GJ,2023-01-27,Organic
1097,Delhi,MH,2023-04-15,Instagram
1098,Kolkata,TN,2023-05-17,Organic
1099,Kolkata,MH,2023-10-09,Referral
1100,Bangalore,DL,2023-03-09,Instagram
1101,Bangalore,TS,2023-05-28,Instagram
1102,Delhi,MH,2023-08-13,Google Ads
1103,Hyderabad,GJ,2023-12-24,Organic
1104,Mumbai,MH,2023-09-06,Instagram
1105,Kolkata,KA,2023-03-04,Referral
1106,Hyderabad,MH,2023-01-15,Google Ads
1107,Chennai,TS,2023-11-19,Instagram
1108,Kolkata,TN,2023-11-08,Organic
1109,Kolkata,MH,2023-05-03,Google Ads
1110,Bangalore,TN,2023-12-30,Organic
1111,Mumbai,TS,2023-03-23,Organic
1112,Mumbai,MH,2023-06-09,Organic
1113,Ahmedabad,DL,2023-10-10,Google Ads
1114,Pune,MH,2023-01-08,Instagram
1115,Pune,DL,2023-10-10,Facebook Ads
1116,Pune,TN,2023-07-28,Instagram
1117,Pune,TN,2023-02-17,Google Ads
1118,Chennai,TS,2023-04-26,Facebook Ads
1119,Chennai,DL,2023-02-28,Facebook Ads
1120,Kolkata,TN,2023-08-25,Facebook Ads
1121,Delhi,DL,2023-03-02,Referral
1122,Bangalore,TN,2023-11-28,Google Ads
1123,Bangalore,MH,2023-03-20,Referral
1124,Pune,MH,2023-09-13,Facebook Ads
1125,Kolkata,GJ,2023-05-30,Referral
1126,Ahmedabad,KA,2023-09-18,Referral
1127,Hyderabad,GJ,2023-12-28,Google Ads
1128,Delhi,MH,2023-05-20,Organic
1129,Kolkata,WB,2023-08-01,Referral
1130,Delhi,GJ,2023-09-05,Referral
1131,Delhi,MH,2023-08-30,Facebook Ads
1132,Delhi,WB,2023-05-05,Facebook Ads
1133,Kolkata,TN,2023-08-22,Facebook Ads
1134,Pune,KA,2023-10-10,Instagram
1135,Bangalore,KA,2023-03-16,Referral
1136,Bangalore,TN,2023-07-16,Facebook Ads
1137,Pune,TN,2023-04-08,Google Ads
1138,Delhi,DL,2023-11-03,Instagram
1139,Hyderabad,TN,2023-09-18,Organic
1140,Mumbai,TS,2023-03-11,Referral
1141,Kolkata,GJ,2023-02-05,Referral
1142,Mumbai,TN,2023-05-22,Google Ads
1143,Ahmedabad,TS,2023-08-01,Organic
1144,Pune,TN,2023-06-24,Organic
1145,Hyderabad,DL,2023-09-17,Instagram
1146,Kolkata,TS,2023-05-17,Referral
1147,Pune,GJ,2023-01-02,Facebook Ads
1148,Delhi,MH,2023-05-25,Google Ads
1149,Bangalore,TS,2023-06-02,Google Ads
1150,Mumbai,MH,2023-10-28,Google Ads
1151,Chennai,DL,2023-10-24,Google Ads
1152,Chennai,WB,2023-12-04,Facebook Ads
1153,Hyderabad,GJ,2023-09-08,Facebook Ads
1154,Delhi,TS,2023-03-18,Instagram
1155,Ahmedabad,MH,2023-08-17,Referral
1156,Mumbai,MH,2023-10-03,Facebook Ads
1157,Delhi,GJ,2023-09-05,Instagram
1158,Mumbai,GJ,2023-06-26,Organic
1159,Hyderabad,MH,2023-06-20,Referral
1160,Hyderabad,TN,2023-10-10,Facebook Ads
1161,Ahmedabad,MH,2023-10-06,Organic
1162,Chennai,TN,2023-07-13,Instagram
1163,Delhi,WB,2023-08-22,Facebook Ads
1164,Kolkata,DL,2023-06-14,Facebook Ads
1165,Chennai,KA,2023-04-07,Organic
1166,Delhi,TN,2023-12-24,Facebook Ads
1167,Chennai,MH,2023-05-03,Google Ads
1168,Kolkata,MH,2023-10-20,Facebook Ads
1169,Bangalore,MH,2023-07-16,Referral
1170,Bangalore,MH,2023-04-30,Organic
1171,Ahmedabad,DL,2023-07-30,Referral
1172,Bangalore,TS,2023-01-23,Instagram
1173,Bangalore,TS,2023-06-12,Referral
1174,Pune,MH,2023-08-31,Google Ads
1175,Mumbai,MH,2023-12-28,Google Ads
1176,Pune,TN,2023-07-15,Referral
1177,Pune,DL,2023-07-17,Instagram
1178,Ahmedabad,MH,2023-12-06,Facebook Ads
1179,Pune,TN,2023-11-30,Google Ads
1180,Bangalore,DL,2023-03-19,Referral
1181,Kolkata,MH,2023-09-11,Referral
1182,Ahmedabad,TS,2023-01-19,Referral
1183,Ahmedabad,DL,2023-03-06,Facebook Ads
1184,Hyderabad,MH,2023-09-15,Organic
1185,Ahmedabad,WB,2023-10-30,Instagram
1186,Hyderabad,KA,2023-06-19,Organic
1187,Ahmedabad,DL,2023-02-21,Instagram
1188,Mumbai,KA,2023-08-14,Instagram
